country_code,country,year,lgdp,lerf,lup,ltrd,lfce
HUN,Hungary,2013,25.475155834216025,3.75880189341882,4.247462761033711,5.102764813634925,25.11153887476652
HUN,Hungary,2014,25.517586329360206,3.8070624097916466,4.252872865561278,5.126094773638515,25.143283942247862
HUN,Hungary,2015,25.55353068258463,3.8371054749012243,4.2553966826351886,5.11973324779052,25.17613109643488
HUN,Hungary,2016,25.577624495570234,3.8762300109293317,4.255235064653738,5.0996953430689995,25.21198551034537
HUN,Hungary,2017,25.618038572290708,3.8863564186788953,4.254963621906811,5.1061445803822245,25.258055753625346
HUN,Hungary,2018,25.672584882189387,3.902073674574478,4.255203777244509,5.091913292501935,25.298312242246027
HUN,Hungary,2019,25.722109871079365,3.9027602381489612,4.254995891397343,5.074708434866374,25.35096002242705
HUN,Hungary,2020,25.67775324752561,3.893145949658457,4.252654192869816,5.0403688573534335,25.351284558174505
HUN,Hungary,2021,25.74749305419605,3.912342954239066,4.251432745261131,5.070082924441799,25.393701770027565
HUN,Hungary,2022,25.788177892857675,3.9359934060667254,4.250757059700851,5.22035692828149,25.452190546596356
POL,Poland,1995,26.1119119264923,3.7764781585930045,4.120619198857939,3.774029514674009,25.92289782888364
POL,Poland,1996,26.17106607921744,3.77425407568325,4.121305797667135,3.814999516545302,25.993120134449224
POL,Poland,1997,26.23271517702314,3.7688683141838704,4.121892899544318,3.9195223874464267,26.05408467749502
POL,Poland,1998,26.27789513067135,3.7768903314366495,4.122377578609151,4.035055450447958,26.096199724995415
POL,Poland,1999,26.323816276396926,3.75426917537787,4.1227568839726345,3.9870937195857286,26.145630464609567
POL,Poland,2000,26.369328048983544,3.70174631982076,4.123027836663314,4.104471790667731,26.185695133290288
POL,Poland,2001,26.381590009367205,3.6784249962100777,4.123187426438669,4.058346526031673,26.20930103766824
POL,Poland,2002,26.400423484635134,3.6464676548568975,4.123226006557913,4.1075371405038315,26.242062697352477
POL,Poland,2003,26.435050694290066,3.643175771854934,4.122739863230045,4.2371951787745035,26.260902631797702
POL,Poland,2004,26.484705203511336,3.644431100628201,4.121562718809626,4.262420358431474,26.29964212196678
POL,Poland,2005,26.51679306466325,3.6526821658020485,4.119844996038419,4.252935072688115,26.319834374950652
POL,Poland,2006,26.576966828240437,3.6879540260374353,4.117735007847285,4.352865598893296,26.368840401750848
POL,Poland,2007,26.64238416172894,3.7359300108052125,4.1153817297865585,4.391300982853362,26.415291179018805
POL,Poland,2008,26.68528818597068,3.7709431950462937,4.112935279594624,4.389184475561153,26.47735426370759
POL,Poland,2009,26.711103374021935,3.777920020904666,4.110547177172661,4.317069312870578,26.507518652378366
POL,Poland,2010,26.742300905459448,3.785438853318693,4.108370378949052,4.409469757749487,26.543592612836978
POL,Poland,2011,26.793521091552872,3.7831208811872856,4.106531812822776,4.465030599077472,26.560625973661175
POL,Poland,2012,26.808525772940374,3.7851437240840005,4.104858484704343,4.486723342259777,26.56626846003127
POL,Poland,2013,26.81534487598924,3.779862101825807,4.1031939365276715,4.504437912824225,26.569485611098273
POL,Poland,2014,26.85380095673085,3.80258753172829,4.10155196528716,4.522158288168307,26.602473955615046
POL,Poland,2015,26.897164681541557,3.82299505105788,4.099933725053805,4.524561113430676,26.637492742789743
POL,Poland,2016,26.92702613386294,3.841063916487652,4.098340375365254,4.573327576745951,26.67047345291689
POL,Poland,2017,26.977267223342974,3.8573133556226193,4.09677308097216,4.610813186731125,26.72208396715952
POL,Poland,2018,27.037852865316356,3.8702005105743074,4.095233011568917,4.629301296263149,26.766563431939687
POL,Poland,2019,27.08263938915115,3.867569424673841,4.09372134150868,4.620856842692574,26.805655473511262
POL,Poland,2020,27.06207366876869,3.865287728530972,4.092239249502523,4.597733514670512,26.7922521169907
POL,Poland,2021,27.129051549689905,3.897842941854312,4.0911670412543915,4.708396974064935,26.84951418382588
POL,Poland,2022,27.180271682652897,3.9144799845813205,4.0915330938265715,4.81235777822279,26.888941699826173
ROU,Romania,1992,25.250736570102546,3.6539774021046716,3.994764654373697,4.158730688347359,24.775418386063908
ROU,Romania,1993,25.265909225962908,3.6495147305916595,3.9933389143886107,3.9318982452049562,24.787777708126548
ROU,Romania,1994,25.304475328074595,3.6421808511046962,3.990659848394415,3.948684100690526,24.824975117213018
ROU,Romania,1995,25.364944751812793,3.638717098920872,3.987103461580806,4.030538668579154,24.91574430759929
ROU,Romania,1996,25.403277591001093,3.6510477758049293,3.9829943498963876,4.107283317215393,24.97824544361539
ROU,Romania,1997,25.353571849069542,3.6736642883074557,3.978661141250207,4.146387246009992,24.944063933549657
ROU,Romania,1998,25.333064882146118,3.684444634823824,3.974437820603566,3.985994317145779,24.983622868762307
ROU,Romania,1999,25.329291163560992,3.6884043412656995,3.9706639741703795,4.059989028977681,24.972162689463442
ROU,Romania,2000,25.353605787251606,3.680696061305917,3.967683891096418,3.8820033999657224,24.98147012685055
ROU,Romania,2001,25.404471284586045,3.6819303650257296,3.9658444664395547,3.9498695252167777,25.039205942399565
ROU,Romania,2002,25.45993429429441,3.6623044459281373,3.9655001266109404,3.983603817832205,25.090903211626927
ROU,Romania,2003,25.483075922576013,3.67549021699492,3.9665556855929136,4.028552403111369,25.13677482452468
